,channel_email,channel_mobile,channel_social,channel_web,difficulty,duration,least_pay,offer_completed,offer_id,offer_received,offer_type,offer_view,person,reward,time_completed,time_start,time_view,total,time_validity,amount
2947,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,27846a455b1b43a9a4f01b70b37dd781,5,198.0,0,,5.0,240.0,27.37
2948,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,2366b169d6de42f084c7a64c1b938f9d,5,18.0,0,,5.0,168.0,7.62
2956,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,b6c74d35e22f4926897e89ce1077a722,5,114.0,0,,5.0,168.0,16.78
2996,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,8f808e51d5614c859a4cd1ea857ba917,2,48.0,0,,5.0,168.0,6.8100000000000005
3012,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,f4f6298b02954c8c9967e83e4ac8ef33,5,30.0,0,,5.0,168.0,18.3
3049,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,608952646fc1467ca0b4c385344db80a,2,144.0,0,,5.0,168.0,23.31
3077,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,3347e6cc276f45d6b7a3b18e955f7bb9,5,138.0,0,,5.0,240.0,31.01
3080,1,1,1,1,7,168,4,1,2298d6c36e964ae4a3e7e9706d1fb8c2,1,discount,0.0,471938c318674a30afea015be6396cbd,3,54.0,0,,5.0,168.0,11.27
3097,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,b42f41ce044743f6b7b1cdcbde5dcebc,5,168.0,0,,5.0,168.0,7.32
3108,1,1,1,0,10,168,10,1,ae264e3637204a6fb9bb56bc8210ddfd,1,bogo,0.0,20cd258497c24a47b2345af5811b2af0,10,90.0,0,,5.0,168.0,26.27
3115,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,dcbfaa28be964747816df91af895f69d,5,210.0,0,,5.0,240.0,26.77
3126,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,a349c2f0f90c430aae70eeed8937c2fa,5,198.0,0,,5.0,240.0,7.01
3135,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,b1b28e36ca0d4c849f7a9204a9a78eff,5,0.0,0,,5.0,168.0,9.08
3176,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,e3f4b96fff8b495f9cfc881e5b9dd74f,5,12.0,0,,5.0,168.0,9.39
3239,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,e36d2aaafff84cf88cb4d6e04c4adc5f,5,24.0,0,,5.0,168.0,6.1
3261,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,e4564aa65a714a7ca782e41c23f20b0d,2,300.0,0,,5.0,168.0,11.42
3265,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,3db61fc5bd9c415bac6d1a9859707445,5,78.0,0,,5.0,168.0,6.52
3279,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,af1389c7049448c1a6c0dab6507e3c19,5,24.0,0,,5.0,240.0,21.44
3290,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,a190c39429ab4e43a0f2da102f98a045,5,210.0,0,,5.0,240.0,23.43
3310,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,c55e86a49b604577824d00be9739c62f,5,102.0,0,,5.0,168.0,5.72
3317,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,4ced743325e347cd888c4244620043bc,5,546.0,0,,5.0,240.0,26.79
3349,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,f56f4b62551b4ab982edb7c959255a82,2,144.0,0,,5.0,168.0,9.38
3352,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,a216df544a944c2f9796f44e20d0de78,5,48.0,0,,5.0,168.0,43.47
3353,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,d29bf27a8925447e9e11e6c02912963a,5,102.0,0,,5.0,168.0,17.8
3380,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,0ab5c869c82648e88d2780562e7835d8,2,156.0,0,,5.0,168.0,3.02
3394,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,a800c29fef434787846f1816f0aec941,2,120.0,0,,5.0,168.0,2.49
3426,1,1,1,0,10,168,10,1,ae264e3637204a6fb9bb56bc8210ddfd,1,bogo,0.0,029e063479234fb1b6c8727c3d45de62,10,0.0,0,,5.0,168.0,37.34
3496,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,962c8ca333d04bb18429276bf88d89dc,5,228.0,0,,5.0,240.0,28.22
3515,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,e130d81685ae45deb9fbf6d416084a1d,5,204.0,0,,5.0,240.0,26.26
3549,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,85c02c202b7548e096b4a742368b7e5e,5,222.0,0,,5.0,240.0,9.76
3553,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,4a8ee6675cbf4929833a61b6f0e5c539,5,210.0,0,,5.0,240.0,48.13
3580,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,6d1b4ddc6746413e94754ee176a20ac6,2,126.0,0,,5.0,168.0,11.15
3649,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,609a44418b6a44baa130521d083c78c1,5,42.0,0,,5.0,168.0,30.04
3660,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,8119a36f32e94a8ab2d1e94cd5df0a99,2,54.0,0,,5.0,168.0,26.61
3690,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,7ab18944c33e4813812592d9b1fedd9e,5,192.0,0,,5.0,240.0,10.54
3703,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,89719ea684b3419a92c79a4660985a15,5,84.0,0,,5.0,168.0,30.01
3711,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,3f9029ee39a1483c9b33d6675f3aa43d,5,672.0,0,,5.0,240.0,33.5
3730,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,be85e0f528c24ae9acae162d6a2bc832,5,30.0,0,,5.0,168.0,18.04
3764,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,9ca3e1ee578741e0b8b74f876a606c93,5,228.0,0,,5.0,240.0,23.17
3781,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,a3c2a505d62744f7b5d125930b533a33,5,18.0,0,,5.0,168.0,9.84
3782,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,f3b5a0743b364e3593283215d9ded135,5,120.0,0,,5.0,240.0,35.67
3786,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,f3d42b8e20a94d4ea5f6d1efce18b2c2,5,216.0,0,,5.0,240.0,10.24
3815,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,e1dc0583e0614731b340a0799a970c44,5,12.0,0,,5.0,168.0,29.56
3846,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,9766bd644a6748b0a7d71b305a4e576a,5,66.0,0,,5.0,240.0,23.26
3863,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,83050d3e8f1841469a596565018383f1,5,234.0,0,,5.0,240.0,27.77
3877,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,aed8e306eb214dc4991026c1005bff46,5,450.0,0,,5.0,240.0,25.43
3891,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,4744cfa970244d629b0a279fd2a468b2,5,24.0,0,,5.0,240.0,29.36
3933,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,b8bef39dd2654f90af97658f0ca65f75,5,18.0,0,,5.0,240.0,442.87
3943,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,dbf3c96bcbc44cca9839344b4adcaddf,5,216.0,0,,5.0,240.0,9.53
3979,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,d2678b66cabe423390376ece655685c0,2,114.0,0,,5.0,168.0,18.4
3986,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,a331d5262bd94e99a47119c3a92c7afd,5,636.0,0,,5.0,168.0,6.17
4003,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,9b1f748c79ae43bc93c10499159341f8,5,492.0,0,,5.0,240.0,69.13
4008,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,d711ee0002d943abbf0aec37ca338b1b,5,66.0,0,,5.0,168.0,5.33
4029,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,34b216d046e74a53adf47e99b819c882,5,66.0,0,,5.0,240.0,25.28
4077,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,1d34870285e9470bac93313e3ae6d381,2,168.0,0,,5.0,168.0,5.15
4098,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,1e8afbff73494145a26f9b5475dfc9f6,5,0.0,0,,5.0,168.0,25.96
4108,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,70e5c106ec084acabc0644f12ced1069,5,72.0,0,,5.0,240.0,21.51
4114,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,94911d57e50a4a758da708b99bcfe8b0,5,24.0,0,,5.0,168.0,19.52
4126,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,131acac3f21b430bb6c0df9fa77b4b08,5,48.0,0,,5.0,240.0,21.85
4156,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,0fc637442b954432b13c360af61d4256,5,192.0,0,,5.0,240.0,16.72
4188,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,6fae0fe809b34a45bd87deb5e317adec,5,66.0,0,,5.0,240.0,23.38
4198,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,459f7ae5e84e40abbd083dca7919e152,5,114.0,0,,5.0,168.0,17.81
4235,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,0a7c7af5e814481b8e4a4a3b6e2f8697,5,60.0,0,,5.0,240.0,33.5
4275,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,2ba1d65405594702af723081531011ef,5,204.0,0,,5.0,240.0,7.21
4310,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,7a45906126bd453c84e186fbc17112d9,2,132.0,0,,5.0,168.0,21.72
4354,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,63a85354016448938688f593b47358a2,5,210.0,0,,5.0,240.0,35.46
4362,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,d819428f44234b24a1851503756bc537,5,24.0,0,,5.0,168.0,7.55
4374,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,599dffb0d78a429383e5603a7c57f027,5,108.0,0,,5.0,168.0,27.09
4405,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,1e5d6388b5214fefb090a9a2a4d21983,5,114.0,0,,5.0,168.0,28.34
4415,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,8f432063d9b140e98901b585ff0bed5f,5,240.0,0,,5.0,240.0,1.11
4446,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,f0c7c3967f634607b09e9559b3427427,5,24.0,0,,5.0,240.0,22.1
4469,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,e898fd4f68ea490e92191c6ee98fd60c,5,78.0,0,,5.0,240.0,30.7
4496,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,95ce722d4d3a48dd915b3be37884cf9f,5,108.0,0,,5.0,240.0,34.24
4512,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,184543d59b834277b5e95d1b912ffab7,5,168.0,0,,5.0,240.0,6.99
4540,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,a147578205db4be7a99b6280c1fd9418,5,54.0,0,,5.0,168.0,5.33
4553,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,c629b5f79c85480bbb7623536c2fca19,5,228.0,0,,5.0,240.0,15.19
4611,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,e137c8f1c32a44cea563b8a3a471b101,5,222.0,0,,5.0,240.0,11.58
4636,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,1198b4f74e174c48b89a45b877c9d039,5,18.0,0,,5.0,240.0,35.2
4640,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,70a2de25ae034581944b0dcc04d1f7f6,5,102.0,0,,5.0,168.0,11.98
4652,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,cc3c53d1212c42d99bcb4a1f016239e3,5,78.0,0,,5.0,168.0,105.24
4679,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,f6f28d120e3b4b65889a04e1b709b269,5,168.0,0,,5.0,168.0,19.62
4712,1,1,1,0,10,168,10,1,ae264e3637204a6fb9bb56bc8210ddfd,1,bogo,0.0,7c25d44106054da2887c0e8864b71185,10,90.0,0,,5.0,168.0,31.99
4721,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,bd5d8f38464e480c935c7ef2bc6b715d,5,60.0,0,,5.0,168.0,17.08
4738,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,d4d584a66aa74834b342315859315a62,2,630.0,0,,5.0,168.0,4.55
4745,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,5dda3558f4704bf9a5e46c115cf2f6b7,5,0.0,0,,5.0,168.0,16.51
4748,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,f69e977f244d4a94af3aac2faf70c507,5,78.0,0,,5.0,240.0,10.83
4754,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,834a55ab031d486791547c954124bd70,5,66.0,0,,5.0,240.0,18.61
4758,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,5733053c80004117bd3b617ab7503825,5,594.0,0,,5.0,240.0,16.91
4776,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,9341cf8552c745a199dade93bb1c2316,5,114.0,0,,5.0,240.0,24.35
4800,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,ffd53e5ba61d41378b66efc00d9f9682,2,156.0,0,,5.0,168.0,13.56
4801,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,356436b5eac54cfe8541a9e5fedf4d21,2,120.0,0,,5.0,168.0,25.0
4824,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,0e03241e165b4686a2e5e546d499e637,5,198.0,0,,5.0,240.0,25.87
4826,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,7d1dac0eb66147b89636f9e4aacb3d74,2,78.0,0,,5.0,168.0,9.73
4828,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,0ebe2aec9774444a9be339aadbb817b4,5,156.0,0,,5.0,168.0,23.52
4831,1,1,1,0,10,168,10,1,ae264e3637204a6fb9bb56bc8210ddfd,1,bogo,0.0,98da26ac30d94be693bc1c0050b73aae,10,12.0,0,,5.0,168.0,23.71
4862,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,8be58f600459402b9ec6f2c80bd7d364,5,102.0,0,,5.0,168.0,23.7
4864,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,981097a0c3a04335a77b9727d29e9bc1,2,150.0,0,,5.0,168.0,2.12
4908,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,48417b7360864a43b62877fc15d17af8,2,126.0,0,,5.0,168.0,12.53
4920,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,693f27280c58443eb4177ee91d67dfb9,5,60.0,0,,5.0,168.0,6.15
4937,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,5d05e39fbc074051af5494d89040ed7b,5,582.0,0,,5.0,240.0,10.2
4963,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,ab32ed59e5c14ab8b333db3dadf044aa,5,36.0,0,,5.0,168.0,12.42
4980,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,3ff81199253748819121dcd14361b248,2,60.0,0,,5.0,168.0,11.74
5003,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,f3744c73f14f4ceaa1f9059aa34087d1,5,36.0,0,,5.0,240.0,14.3
5012,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,85f4e5ea5c0044619482bfe16ae32c01,2,444.0,0,,5.0,168.0,13.36
5039,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,4849391c6fd14d47adc33353fbde6d82,5,6.0,0,,5.0,240.0,22.17
5041,1,1,1,0,10,168,10,1,ae264e3637204a6fb9bb56bc8210ddfd,1,bogo,0.0,3069fa61e49643aa8554d080dcdddf41,10,90.0,0,,5.0,168.0,14.77
5071,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,d8fcb80361374a7cb328c43b94bcfeba,2,18.0,0,,5.0,168.0,16.41
5079,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,02865fee714e466e99f9bb7a7203887b,5,78.0,0,,5.0,168.0,9.37
5093,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,9cbc97671cc847528ee4bc9ad666f9c6,5,546.0,0,,5.0,240.0,14.07
5101,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,6263d948f09b4cfc87b0b59955f269f1,2,72.0,0,,5.0,168.0,11.88
5117,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,872b4afbb72f4aed8629e5ac9d81ed57,2,612.0,0,,5.0,168.0,0.67
5142,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,acdf9a19b60d4c13ad594ebcb6b23eb9,5,234.0,0,,5.0,240.0,24.73
5144,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,80277bc9a67b48a2868c740036d7cbd4,2,648.0,0,,5.0,168.0,5.66
5156,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,dcbcbbb115984c199a9cd7fc6d1cf8c0,5,234.0,0,,5.0,240.0,11.7
5191,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,08331c061bd140c2ae27b8d735763e79,5,36.0,0,,5.0,168.0,6.68
5196,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,0ae0111e8e394788879bd78cd520d8a0,2,12.0,0,,5.0,168.0,14.3
5204,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,871459b0d34542dfb159773a95d5adb9,2,54.0,0,,5.0,168.0,29.05
5250,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,1a79f623402a4e53908e254531e04f26,5,234.0,0,,5.0,240.0,29.54
5259,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,90c964405bd74fa68a29af133eabe0ba,5,414.0,0,,5.0,240.0,26.53
5337,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,7522ec8814e74a22a5b46e8cca449f8c,2,162.0,0,,5.0,168.0,6.8
5345,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,15c0c8d1534340888a61a94f4fe05a44,5,138.0,0,,5.0,240.0,16.52
5350,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,d7a161d80543448caa3217adf68bc965,5,84.0,0,,5.0,168.0,5.39
5376,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,a2a18d707be74e16b724a57dc78fb40b,5,36.0,0,,5.0,168.0,19.1
5379,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,3c65635c6c984c3280fcfc39382452dd,5,582.0,0,,5.0,240.0,32.65
5415,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,9e473f9bd189408c8fcbb000822f59e6,2,54.0,0,,5.0,168.0,19.24
5433,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,e9d95a32f93e4fa4b00990812acde9c7,5,240.0,0,,5.0,240.0,17.79
5445,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,70f8c587fcf9433b8ca366eaf480f814,5,156.0,0,,5.0,240.0,35.99
5452,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,d3c01d3f66d142df959c19fb8bef8af9,5,198.0,0,,5.0,240.0,12.24
5461,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,13f26e369c1240c08200f4f1bcf26456,5,180.0,0,,5.0,240.0,11.98
5468,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,06f4bfb1cb4c4c968add3d9980a279fa,5,72.0,0,,5.0,168.0,25.05
5479,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,e54dd32160dc4ce096d5799d6b2b0930,5,156.0,0,,5.0,168.0,7.96
5493,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,b23f03652b9f475eada633abb8d4eb67,5,108.0,0,,5.0,240.0,18.86
5498,1,1,1,0,10,168,10,1,ae264e3637204a6fb9bb56bc8210ddfd,1,bogo,0.0,261a27512c6b4c8aaa8cfc6fa465f463,10,48.0,0,,5.0,168.0,18.96
5500,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,cc40aaa447054294a86c75d79881e35a,2,12.0,0,,5.0,168.0,70.19
5501,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,15340eb06d624fa486d5f3853191e9a1,2,150.0,0,,5.0,168.0,12.79
5506,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,a05d5de8d4314ec19162578f67af3fee,2,0.0,0,,5.0,168.0,16.3
5507,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,9b42f9e0dc2e465982845e31f0b5c02d,5,102.0,0,,5.0,240.0,13.36
5541,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,0.0,f82d0dd16175415a83dfa4fecdb7c792,5,72.0,0,,5.0,168.0,11.77
5557,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,f996325f8eba45b1923032c0b9945220,2,60.0,0,,5.0,168.0,17.12
5559,1,1,1,0,10,168,10,1,ae264e3637204a6fb9bb56bc8210ddfd,1,bogo,0.0,9494823c73a9408db756d4cfacd9c8ee,10,132.0,0,,5.0,168.0,34.19
5587,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,ba1d8661fce44d34ba7fc0b3dbdbf223,2,18.0,0,,5.0,168.0,36.01
5604,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,327cf20d527444aa9a7547f4aec21bb2,5,186.0,0,,5.0,240.0,26.81
5666,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,0.0,ec8e29cea5e24a7d91896afb4c6c00c2,2,132.0,0,,5.0,168.0,21.7
5680,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,0.0,86ff8cbc870d4dbfabd9122c64cc9c6c,5,180.0,0,,5.0,240.0,19.61
